Date,Open,High,Low,Close,Adj Close,Volume
2017-12-20,45.000000,45.049999,44.240002,44.419998,42.109634,1792000
2017-12-21,44.720001,45.060001,44.520000,44.650002,42.327671,2038400
2017-12-22,44.650002,44.660000,44.299999,44.599998,42.280270,1343600
2017-12-26,44.410000,44.540001,44.299999,44.439999,42.128593,805800
2017-12-27,44.529999,44.709999,44.360001,44.520000,42.204437,1119500
2017-12-28,44.740002,44.790001,44.549999,44.740002,42.412991,2214100
2017-12-29,45.040001,45.040001,44.119999,44.330002,42.024319,2493300
2018-01-02,44.730000,45.189999,44.500000,45.189999,42.839581,1826300
2018-01-03,45.270000,46.090000,45.250000,45.990002,43.597965,2150800
2018-01-04,46.380001,46.869999,46.320000,46.570000,44.147812,2632000
2018-01-05,47.029999,47.560001,46.740002,47.450001,44.982033,1928900
2018-01-08,47.419998,47.820000,47.250000,47.740002,45.256950,1992500
2018-01-09,48.000000,48.419998,47.830002,48.070000,45.569786,1604800
2018-01-10,47.610001,47.980000,47.209999,47.790001,45.304348,2428300
2018-01-11,48.169998,48.869999,48.060001,48.869999,46.328171,1926400
2018-01-12,49.040001,49.919998,48.950001,49.820000,47.228767,2582100
2018-01-16,50.590000,50.990002,48.849998,49.290001,46.726337,5166500
2018-01-17,49.840000,50.910000,49.400002,50.660000,48.025082,2519300
2018-01-18,50.599998,50.880001,50.130001,50.459999,47.835480,2063900
2018-01-19,50.779999,51.090000,50.419998,51.090000,48.432713,2115700
2018-01-22,50.930000,52.349998,50.930000,52.349998,49.627174,2418800
2018-01-23,52.400002,52.880001,52.200001,52.700001,49.958973,2437700
2018-01-24,53.099998,53.480000,51.889999,52.619999,49.883133,3648000
2018-01-25,53.189999,53.240002,52.220001,52.689999,49.949482,3116800
2018-01-26,53.189999,54.490002,53.040001,54.480000,51.646397,2219800
2018-01-29,54.139999,54.400002,53.299999,53.410000,50.632050,3100200
2018-01-30,52.169998,52.599998,51.410000,51.709999,49.020466,5671000
2018-01-31,52.310001,52.599998,51.139999,51.840000,49.143703,4027500
2018-02-01,51.290001,52.459999,51.160000,51.630001,48.944630,4293000
2018-02-02,50.750000,50.860001,48.220001,48.270000,45.759388,7028200
2018-02-05,47.099998,48.400002,41.820000,42.340000,40.137817,13353200
2018-02-06,40.259998,44.950001,39.750000,44.689999,42.365589,13332300
2018-02-07,44.369999,46.250000,43.910000,43.919998,41.635632,9536600
2018-02-08,44.070000,44.169998,38.970001,39.040001,37.009453,13277100
2018-02-09,40.459999,41.680000,36.820000,40.830002,38.706356,15481900
2018-02-12,41.799999,43.250000,40.880001,42.430000,40.223137,9384500
2018-02-13,41.790001,43.099998,41.520000,42.810001,40.583366,6607500
2018-02-14,42.029999,44.700001,42.000000,44.520000,42.204437,7033200
2018-02-15,45.490002,46.189999,44.099998,46.189999,43.787571,7578600
2018-02-16,45.830002,47.380001,45.820000,46.200001,43.797047,7867600
2018-02-20,45.689999,46.500000,44.910000,45.369999,43.010220,6606200
2018-02-21,45.599998,47.020000,44.619999,44.619999,42.299236,8045400
2018-02-22,45.220001,46.139999,44.470001,44.840000,42.507786,7927800
2018-02-23,45.570000,46.980000,45.270000,46.980000,44.536484,5206600
2018-02-26,47.599998,48.689999,47.299999,48.619999,46.091183,5547900
2018-02-27,48.720001,49.169998,46.779999,46.779999,44.346882,6994400
2018-02-28,47.450001,47.720001,45.209999,45.230000,42.877510,7746500
2018-03-01,45.279999,46.110001,42.520000,43.380001,41.123722,10796400
2018-03-02,42.430000,44.330002,41.939999,44.060001,41.768353,8644000
2018-03-05,43.360001,45.860001,43.290001,45.529999,43.161900,8260300
2018-03-06,46.099998,46.110001,45.040001,45.889999,43.503170,5180900
2018-03-07,44.630001,46.049999,44.529999,45.860001,43.474731,7490100
2018-03-08,46.220001,46.570000,45.650002,46.509998,44.090923,4788600
2018-03-09,47.310001,48.919998,47.110001,48.889999,46.347134,5875100
2018-03-12,49.099998,49.459999,48.500000,48.720001,46.185982,4652600
2018-03-13,49.410000,49.720001,47.400002,47.750000,45.266426,7375300
2018-03-14,48.320000,48.419998,46.689999,47.020000,44.574402,4263700
2018-03-15,47.340000,47.700001,46.570000,46.849998,44.413242,4193700
2018-03-16,47.110001,47.599998,46.959999,46.959999,44.517521,4315400
2018-03-19,46.500000,46.529999,44.099998,45.049999,42.706867,6423900
2018-03-20,45.250000,45.630001,44.900002,45.270000,42.915424,3142600
2018-03-21,45.250000,46.439999,44.889999,45.040001,42.697395,4552800
2018-03-22,43.730000,44.250000,41.490002,41.689999,39.521622,10022300
2018-03-23,41.919998,42.049999,38.860001,38.930000,36.905178,10342200
2018-03-26,40.830002,42.320000,39.580002,42.189999,39.995625,9041700
2018-03-27,42.660000,42.939999,39.150002,39.919998,37.843681,7820200
2018-03-28,40.060001,40.919998,39.020000,39.639999,37.578251,9961400
2018-03-29,40.230000,42.090000,39.820000,41.290001,39.142433,7663100
2018-04-02,40.849998,41.119999,37.119999,38.419998,36.421703,12107000
2018-04-03,39.099998,40.160000,38.110001,39.930000,37.853161,9172500
2018-04-04,38.070000,41.520000,37.990002,41.220001,39.076069,10015100
2018-04-05,42.080002,42.590000,41.490002,42.099998,39.910297,6809900
2018-04-06,41.060001,41.849998,38.500000,39.340000,37.293846,10687400
2018-04-09,40.099998,41.610001,39.639999,39.790001,37.720451,6741700
2018-04-10,41.380001,42.189999,40.790001,41.790001,39.616421,7414000
2018-04-11,40.990002,42.020000,40.939999,41.070000,38.933868,6605700
2018-04-12,41.799999,42.599998,41.700001,42.110001,39.919777,6027000
2018-04-13,42.779999,42.869999,41.160000,41.730000,39.559544,6007900
2018-04-16,42.580002,43.150002,42.139999,42.730000,40.507530,3747100
2018-04-17,43.689999,44.410000,43.380001,44.090000,41.796787,4018900
2018-04-18,44.389999,44.639999,43.939999,44.169998,41.872631,3330000
2018-04-19,43.799999,43.939999,42.889999,43.450001,41.190083,4214600
2018-04-20,43.430000,43.520000,41.849998,42.320000,40.118858,5689900
2018-04-23,42.630001,42.939999,41.720001,42.290001,40.090412,3243300
2018-04-24,42.860001,42.970001,39.779999,40.639999,38.526245,8778800
2018-04-25,40.590000,41.139999,39.610001,40.869999,38.744267,4856000
2018-04-26,41.439999,42.540001,41.200001,42.099998,39.910297,5523000
2018-04-27,42.419998,42.599998,41.720001,42.200001,40.005096,4741100
2018-04-30,42.520000,42.849998,41.209999,41.220001,39.076069,5237100
2018-05-01,40.990002,41.500000,40.130001,41.439999,39.284622,5157500
2018-05-02,41.340000,41.770000,40.389999,40.560001,38.450394,5284600
2018-05-03,40.110001,40.660000,38.700001,40.299999,38.203918,9825200
2018-05-04,39.799999,42.209999,39.639999,41.849998,39.673306,5889100
2018-05-07,42.290001,42.799999,41.910000,42.250000,40.052486,4272200
2018-05-08,42.099998,42.480000,41.459999,42.259998,40.061970,3465300
2018-05-09,42.650002,43.660000,42.349998,43.470001,41.209038,4047700
2018-05-10,43.910000,44.889999,43.840000,44.720001,42.394035,4701900
2018-05-11,44.750000,45.259998,44.480000,44.970001,42.631027,2738500
2018-05-14,45.349998,45.709999,44.869999,45.110001,42.763737,2527400
2018-05-15,44.470001,44.480000,43.740002,44.209999,41.910561,6682400
2018-05-16,44.230000,45.020000,44.230000,44.790001,42.460396,5268900
2018-05-17,44.630001,45.250000,44.209999,44.650002,42.327671,4154800
2018-05-18,44.450001,44.630001,44.099998,44.310001,42.005360,1706400
2018-05-21,45.119999,45.599998,44.930000,45.279999,42.924896,3499200
2018-05-22,45.599998,45.740002,44.730000,44.900002,42.564663,2422200
2018-05-23,44.189999,45.310001,44.099998,45.279999,42.924896,3009600
2018-05-24,45.060001,45.200001,44.000000,45.020000,42.678425,3219500
2018-05-25,44.680000,45.009998,44.369999,44.650002,42.327671,1971600
2018-05-29,43.759998,44.180000,42.490002,43.150002,40.905685,5521900
2018-05-30,43.820000,45.040001,43.759998,44.820000,42.488831,3855100
2018-05-31,44.599998,44.759998,43.650002,43.900002,41.616673,4017000
2018-06-01,44.720001,45.410000,44.650002,45.270000,42.915424,4400200
2018-06-04,45.709999,46.029999,45.580002,45.910000,43.522129,2689200
2018-06-05,45.939999,46.189999,45.520000,46.009998,43.616924,2540000
2018-06-06,46.330002,47.169998,45.970001,47.169998,44.716591,3249400
2018-06-07,47.430000,47.580002,46.580002,47.090000,44.640755,2745700
2018-06-08,46.830002,47.529999,46.730000,47.490002,45.019958,2116100
2018-06-11,47.619999,48.110001,47.560001,47.700001,45.219028,2045600
2018-06-12,47.939999,48.080002,47.500000,47.930000,45.437073,2306600
2018-06-13,48.029999,48.160000,47.310001,47.380001,44.915676,2617100
2018-06-14,47.910000,48.060001,47.419998,47.750000,45.266426,2214800
2018-06-15,47.330002,47.740002,46.639999,47.560001,45.086311,2351900
2018-06-18,46.700001,47.320000,46.419998,47.230000,44.773476,2556700
2018-06-19,45.939999,46.820000,45.689999,46.689999,44.274685,3410900
2018-06-20,47.060001,47.299999,46.740002,46.959999,44.530724,2782900
2018-06-21,46.930000,46.930000,45.759998,46.049999,43.667797,3239100
2018-06-22,46.740002,46.779999,46.150002,46.250000,43.857456,1835900
2018-06-25,45.599998,45.680000,43.430000,44.400002,42.103153,7442900
2018-06-26,44.689999,45.130001,44.259998,44.650002,42.340225,2959600
2018-06-27,44.959999,45.759998,43.470001,43.520000,41.268673,4772500
2018-06-28,43.470001,44.700001,43.110001,44.340000,42.046261,3977500
2018-06-29,44.880001,45.610001,44.400002,44.540001,42.235909,3857900
2018-07-02,43.580002,44.799999,43.450001,44.669998,42.359180,4088400
2018-07-03,45.209999,45.250000,44.000000,44.169998,41.885048,1803400
2018-07-05,44.849998,45.340000,44.250000,45.259998,42.918663,2870400
2018-07-06,45.299999,46.619999,45.070000,46.369999,43.971237,4119900
2018-07-09,47.000000,47.689999,46.980000,47.680000,45.213482,3152200
2018-07-10,47.930000,48.240002,47.759998,48.139999,45.649689,2952400
2018-07-11,47.250000,47.730000,46.930000,47.169998,44.729858,3519500
2018-07-12,47.830002,48.419998,47.500000,48.360001,45.858307,3730300
2018-07-13,48.290001,48.669998,48.009998,48.450001,45.943642,2323400
2018-07-16,48.520000,48.580002,48.090000,48.349998,45.848816,1436200
2018-07-17,47.900002,49.160000,47.880001,48.930000,46.398808,3225300
2018-07-18,48.980000,49.290001,48.709999,49.220001,46.673805,2005400
2018-07-19,48.810001,49.040001,48.380001,48.639999,46.123817,2648300
2018-07-20,48.540001,48.889999,48.389999,48.509998,46.000542,2139000
2018-07-23,48.349998,48.860001,48.160000,48.770000,46.247105,1643600
2018-07-24,49.520000,49.959999,48.950001,49.410000,46.853970,3432200
2018-07-25,49.330002,50.910000,49.320000,50.779999,48.153111,3646000
2018-07-26,50.299999,50.779999,50.220001,50.330002,47.726398,2383900
2018-07-27,50.580002,50.580002,48.759998,49.330002,46.778122,3060200
2018-07-30,49.349998,49.439999,48.209999,48.480000,45.972092,2313900
2018-07-31,49.020000,49.599998,48.740002,49.189999,46.645359,2551100
2018-08-01,49.310001,49.650002,48.630001,49.029999,46.493637,2450800
2018-08-02,48.209999,49.869999,48.070000,49.730000,47.157429,2931700
2018-08-03,49.869999,50.419998,49.740002,50.410000,47.802238,1928300
2018-08-06,50.369999,51.130001,50.189999,50.959999,48.323792,2344700
2018-08-07,51.349998,51.669998,51.259998,51.439999,48.778969,2416900
2018-08-08,51.340000,51.619999,51.099998,51.380001,48.722069,1851800
2018-08-09,51.419998,51.639999,51.070000,51.160000,48.513451,1871400
2018-08-10,50.250000,50.580002,49.680000,50.099998,47.508286,2915300
2018-08-13,50.240002,50.630001,49.349998,49.520000,46.958286,3362100
2018-08-14,49.980000,50.610001,49.740002,50.450001,47.840179,2305700
2018-08-15,49.669998,49.720001,48.480000,49.360001,46.806572,4301800
2018-08-16,50.160000,51.029999,50.160000,50.509998,47.897076,3019000
2018-08-17,50.330002,51.299999,50.139999,51.000000,48.361729,3372100
2018-08-20,51.299999,51.509998,51.040001,51.340000,48.684139,2516800
2018-08-21,51.680000,52.230000,51.590000,51.660000,48.987591,2456300
2018-08-22,51.439999,51.910000,51.290001,51.610001,48.940170,2035400
2018-08-23,51.500000,52.000000,51.189999,51.369999,48.712593,2146900
2018-08-24,51.740002,52.369999,51.689999,52.250000,49.547066,2470200
2018-08-27,53.000000,53.590000,52.939999,53.480000,50.713436,3019000
2018-08-28,53.840000,53.880001,53.320000,53.630001,50.855679,2224800
2018-08-29,53.730000,54.610001,53.580002,54.450001,51.633266,2130000
2018-08-30,54.139999,54.380001,53.419998,53.750000,50.969460,2677900
2018-08-31,53.509998,54.049999,53.189999,53.750000,50.969460,2799300
2018-09-04,53.509998,53.689999,52.849998,53.500000,50.732399,2390200
2018-09-05,53.250000,53.360001,52.400002,53.090000,50.343613,2584500
2018-09-06,53.099998,53.270000,51.910000,52.599998,49.878960,2514500
2018-09-07,51.860001,52.810001,51.730000,52.189999,49.490170,2650600
2018-09-10,52.830002,52.990002,52.369999,52.490002,49.774658,1730500
2018-09-11,52.090000,53.279999,51.860001,53.049999,50.305683,1957000
2018-09-12,52.990002,53.400002,52.560001,53.070000,50.324650,2661100
2018-09-13,53.689999,54.080002,53.520000,53.939999,51.149635,1817700
2018-09-14,54.099998,54.189999,53.490002,53.959999,51.168594,1873600
2018-09-17,53.900002,53.950001,52.919998,53.090000,50.343613,1709500
2018-09-18,53.209999,54.290001,53.200001,53.919998,51.130661,1700500
2018-09-19,53.970001,54.369999,53.880001,54.119999,51.320328,1218800
2018-09-20,54.900002,55.610001,54.840000,55.380001,52.515148,2039700
2018-09-21,55.889999,55.950001,55.130001,55.250000,52.391872,2134900
2018-09-24,54.860001,54.959999,54.320000,54.730000,51.898769,2156000
2018-09-25,54.860001,54.919998,54.270000,54.410000,51.703018,1670000
2018-09-26,54.500000,55.240002,53.669998,53.900002,51.218391,1894500
2018-09-27,54.209999,55.040001,54.040001,54.340000,51.636505,1622200
2018-09-28,53.959999,54.660000,53.930000,54.320000,51.617496,1493000
2018-10-01,55.160000,55.590000,54.500000,54.889999,52.159138,1943400
2018-10-02,54.799999,55.270000,54.580002,54.799999,52.073616,1228300
2018-10-03,55.459999,55.750000,54.680000,54.919998,52.187641,1638500
2018-10-04,54.580002,54.610001,52.610001,53.610001,50.942829,4263400
2018-10-05,53.730000,54.029999,51.799999,52.790001,50.163628,4200900
2018-10-08,52.299999,52.900002,51.400002,52.660000,50.040077,3714700
2018-10-09,52.450001,53.230000,52.099998,52.459999,49.850040,3446900
2018-10-10,52.090000,52.110001,47.230000,47.490002,45.127293,9485400
2018-10-11,46.869999,47.740002,43.389999,44.270000,42.067505,14318800
2018-10-12,46.610001,46.700001,44.369999,46.169998,43.872978,8069400
2018-10-15,45.869999,46.650002,45.290001,45.349998,43.093761,4841800
2018-10-16,46.389999,48.540001,46.169998,48.220001,45.820988,5154900
2018-10-17,48.320000,48.660000,46.820000,48.279999,45.877991,5035100
2018-10-18,47.779999,48.110001,45.459999,46.250000,43.949005,6828500
2018-10-19,46.599998,47.639999,45.709999,46.060001,43.768448,6193400
2018-10-22,46.509998,46.660000,45.169998,45.520000,43.255314,4825900
2018-10-23,43.419998,45.389999,42.299999,44.740002,42.514114,7697800
2018-10-24,44.650002,44.849998,40.419998,40.689999,38.665604,9348200
2018-10-25,41.599998,43.680000,41.099998,42.919998,40.784664,6732000
2018-10-26,40.869999,42.230000,39.139999,40.560001,38.542076,10652300
2018-10-29,42.160000,42.810001,38.070000,39.869999,37.886414,8851100
2018-10-30,39.840000,41.830002,39.580002,41.720001,39.644367,6286900
2018-10-31,43.009998,44.189999,42.759998,43.009998,40.870174,6174000
2018-11-01,43.459999,44.459999,42.869999,44.389999,42.181534,4317600
2018-11-02,44.930000,45.169998,42.419998,43.480000,41.316795,6079700
2018-11-05,43.779999,44.529999,43.279999,44.240002,42.038998,2801900
2018-11-06,44.209999,45.169998,44.169998,45.080002,42.837200,2298000
2018-11-07,46.299999,48.000000,46.060001,47.889999,45.507404,4159300
2018-11-08,47.540001,48.070000,47.029999,47.660000,45.288837,2813900
2018-11-09,46.950001,47.040001,45.480000,46.330002,44.025009,4498600
2018-11-12,45.990002,46.110001,43.389999,43.639999,41.468845,5285200
2018-11-13,43.900002,44.980000,43.009998,43.400002,41.240784,4814300
2018-11-14,44.430000,44.619999,41.689999,42.520000,40.404568,5201200
2018-11-15,41.860001,44.099998,41.020000,43.869999,41.687405,6201800
2018-11-16,43.250000,44.650002,42.939999,44.119999,41.924969,4776100
2018-11-19,43.830002,43.959999,41.430000,42.080002,39.986458,5329900
2018-11-20,40.169998,40.930000,39.139999,39.630001,37.658352,7919500
2018-11-21,40.380001,40.910000,39.980000,40.009998,38.019440,3872800
2018-11-23,39.099998,39.860001,39.070000,39.200001,37.249744,1819200
2018-11-26,40.299999,41.040001,40.060001,41.000000,38.960186,3589000
2018-11-27,40.520000,41.410000,40.189999,41.400002,39.340290,3522500
2018-11-28,41.980000,44.270000,41.480000,44.270000,42.067505,5697300
2018-11-29,43.869999,44.759998,43.259998,43.970001,41.782421,4628200
2018-11-30,43.889999,45.090000,43.730000,44.860001,42.628151,4103300
2018-12-03,47.049999,47.110001,45.680000,46.500000,44.186554,6058500
2018-12-04,46.070000,46.310001,41.830002,42.099998,40.005466,7951500
2018-12-06,40.000000,41.869999,38.360001,41.860001,39.777409,9950000
2018-12-07,41.619999,42.450001,38.439999,38.889999,36.955162,9520200
2018-12-10,38.790001,39.560001,36.669998,39.080002,37.135723,8545900
2018-12-11,40.660000,40.759998,38.369999,39.090000,37.145214,7198200
2018-12-12,40.549999,41.230000,39.639999,39.689999,37.715366,6801600
2018-12-13,40.139999,40.590000,39.090000,39.610001,37.639336,5364800
2018-12-14,38.509998,39.000000,37.150002,37.439999,35.577297,6949600
2018-12-17,36.939999,37.480000,34.430000,35.270000,33.515270,9401900
2018-12-18,35.980000,36.270000,34.360001,35.099998,33.353722,7564200
2018-12-19,35.130001,36.799999,32.689999,33.369999,31.709785,11983300
2018-12-20,32.930000,33.599998,30.840000,31.879999,30.293922,13724900
2018-12-21,32.169998,33.360001,29.600000,29.910000,28.421932,12712400
2018-12-24,29.230000,29.709999,27.480000,27.540001,26.169842,7749400
2018-12-26,28.080000,31.590000,27.270000,31.530001,29.961338,13894400
2018-12-27,30.080000,32.209999,28.660000,32.200001,30.801195,14909600
2018-12-28,32.740002,33.430000,31.500000,32.009998,30.619448,13116100
2018-12-31,32.669998,32.919998,31.879999,32.900002,31.470781,9072100
2019-01-02,31.320000,33.320000,31.260000,32.930000,31.499472,10629200
2019-01-03,32.169998,32.270000,30.340000,30.490000,29.165478,10652700
2019-01-04,31.799999,33.860001,31.639999,33.570000,32.111679,13208800
2019-01-07,33.750000,35.020000,33.320000,34.380001,32.886486,7787400
2019-01-08,35.389999,35.580002,34.240002,35.310001,33.776100,7245700
2019-01-09,35.680000,36.240002,35.139999,35.830002,34.273502,7309500
2019-01-10,35.150002,36.330002,34.830002,36.230000,34.656124,5935800
2019-01-11,35.700001,36.240002,35.430000,36.240002,34.665688,5612300
2019-01-14,35.369999,35.970001,35.169998,35.580002,34.034363,3991500
2019-01-15,35.770000,36.950001,35.770000,36.810001,35.210930,6128400
2019-01-16,37.009998,37.480000,36.900002,37.020000,35.411800,5783700
2019-01-17,36.639999,38.310001,36.630001,37.910000,36.263153,5419400
2019-01-18,38.779999,39.610001,38.369999,39.349998,37.640594,7009700
2019-01-22,38.639999,38.730000,37.000000,37.810001,36.167480,7651500
2019-01-23,38.299999,38.599998,36.830002,37.959999,36.310974,7529400
2019-01-24,37.930000,38.340000,37.430000,38.060001,36.406631,6140600
2019-01-25,38.910000,39.400002,38.730000,39.099998,37.401451,6643200
2019-01-28,37.970001,38.139999,37.259998,38.139999,36.483147,5606700
2019-01-29,38.180000,38.439999,37.560001,37.939999,36.291832,4434800
2019-01-30,38.669998,40.150002,38.320000,39.740002,38.013649,7311100
2019-01-31,39.720001,41.009998,39.599998,40.799999,39.027596,8228200
2019-02-01,40.869999,41.349998,40.439999,40.830002,39.056293,5232200
2019-02-04,40.880001,41.720001,40.520000,41.689999,39.878933,3941400
2019-02-05,41.930000,42.360001,41.650002,42.209999,40.376335,5332000
2019-02-06,42.070000,42.299999,41.650002,42.049999,40.223297,3422300
2019-02-07,41.200001,41.459999,39.980000,40.820000,39.046730,7435000
2019-02-08,40.160000,40.990002,39.750000,40.939999,39.161522,4921000
2019-02-11,41.279999,41.410000,40.750000,41.029999,39.247601,4301800
2019-02-12,41.830002,42.779999,41.779999,42.610001,40.758976,4793900
2019-02-13,43.020000,43.450001,42.810001,42.980000,41.112892,5265700
2019-02-14,42.419998,43.299999,42.000000,42.689999,40.835503,6092300
2019-02-15,43.599998,44.080002,43.490002,44.070000,42.155544,5479200
2019-02-19,43.660000,44.639999,43.639999,44.299999,42.375553,3781800
2019-02-20,44.279999,44.779999,44.009998,44.560001,42.624256,4334600
2019-02-21,44.230000,44.400002,43.549999,44.070000,42.155544,4584300
2019-02-22,44.410000,44.980000,44.259998,44.910000,42.959061,6849300
2019-02-25,45.630001,45.910000,45.000000,45.080002,43.121674,5170800
2019-02-26,44.840000,45.419998,44.750000,44.970001,43.016453,3184700
2019-02-27,44.570000,45.070000,44.060001,44.869999,42.920795,3532500
2019-02-28,44.750000,44.980000,44.450001,44.580002,42.643402,3285400
2019-03-01,45.450001,45.660000,44.689999,45.450001,43.475597,4277000
2019-03-04,46.000000,46.119999,43.689999,44.889999,42.939926,7861700
2019-03-05,44.990002,45.099998,44.439999,44.740002,42.796436,3892000
2019-03-06,44.799999,44.799999,43.759998,43.880001,41.973797,4328000
2019-03-07,43.650002,43.720001,42.360001,42.820000,40.959850,6250700
2019-03-08,41.790001,42.599998,41.560001,42.529999,40.682446,6224800
2019-03-11,42.880001,44.450001,42.869999,44.400002,42.471214,3862500
2019-03-12,44.650002,45.139999,44.570000,44.869999,42.920795,3725800
2019-03-13,45.349998,46.250000,45.259998,45.759998,43.772129,4906400
2019-03-14,45.770000,45.980000,45.410000,45.650002,43.666912,4317000
2019-03-15,45.950001,46.750000,45.849998,46.330002,44.317364,5508800
2019-03-18,46.450001,46.970001,46.320000,46.779999,44.747818,4443100
2019-03-19,47.400002,47.810001,46.340000,46.860001,44.824345,5591700
2019-03-20,46.720001,47.380001,45.799999,46.389999,44.374760,7504000
2019-03-21,45.930000,48.169998,45.910000,47.919998,45.838299,7996700
2019-03-22,47.160000,47.470001,45.160000,45.180000,43.217323,10391500
2019-03-25,45.000000,45.619999,44.380001,45.020000,43.064281,8812400
2019-03-26,46.009998,46.580002,45.320000,46.029999,44.030411,7547000
2019-03-27,46.080002,46.369999,44.500000,45.340000,43.370380,7767600
2019-03-28,45.660000,46.090000,45.040001,45.869999,43.877357,5779200
2019-03-29,46.669998,46.860001,46.049999,46.759998,44.728695,6036900
2019-04-01,47.790001,48.490002,47.639999,48.360001,46.259186,4310000
2019-04-02,48.450001,48.520000,47.939999,48.410000,46.307007,2783500
2019-04-03,49.090000,49.299999,48.279999,48.650002,46.536583,4911200
2019-04-04,48.799999,49.139999,48.400002,49.009998,46.880943,4480600
2019-04-05,49.389999,49.709999,49.209999,49.660000,47.502708,3994800
2019-04-08,49.430000,49.849998,49.049999,49.810001,47.646194,3444100
2019-04-09,49.230000,49.419998,48.709999,49.009998,46.880943,5590900
2019-04-10,49.259998,49.560001,49.009998,49.509998,47.359222,3316400
2019-04-11,49.790001,49.790001,49.150002,49.470001,47.320969,3253000
2019-04-12,50.369999,50.599998,49.980000,50.450001,48.258396,3344100
2019-04-15,50.490002,50.529999,49.880001,50.349998,48.162727,2784500
2019-04-16,50.849998,50.869999,50.099998,50.430000,48.239258,2918000
2019-04-17,51.080002,51.080002,49.820000,50.029999,47.856632,3806100
2019-04-18,50.369999,50.450001,49.590000,50.299999,48.114902,3242500
2019-04-22,49.880001,50.509998,49.810001,50.389999,48.200989,1769000
2019-04-23,50.639999,51.900002,50.509998,51.750000,49.501923,3681500
2019-04-24,51.720001,51.919998,51.349998,51.480000,49.243641,2358500
2019-04-25,51.369999,51.689999,50.630001,51.340000,49.109726,2976200
2019-04-26,51.349998,52.040001,50.869999,52.020000,49.760181,3122800
2019-04-29,52.060001,52.560001,52.009998,52.200001,49.932365,2178500
2019-04-30,52.029999,52.470001,51.200001,52.299999,50.028023,3347400
2019-05-01,52.709999,52.810001,51.139999,51.150002,48.927979,5549000
2019-05-02,51.029999,51.599998,49.930000,50.799999,48.593189,6457000
2019-05-03,51.610001,52.410000,51.500000,52.250000,49.980202,3004400
2019-05-06,49.709999,51.860001,49.540001,51.639999,49.396694,4728700
2019-05-07,50.209999,50.549999,47.910000,49.060001,46.928776,8582200
2019-05-08,48.799999,49.779999,48.470001,48.830002,46.708767,6251000
2019-05-09,47.619999,48.680000,46.639999,48.450001,46.345272,7327200
2019-05-10,47.849998,49.470001,46.119999,48.970001,46.842686,7709500
2019-05-13,46.139999,46.680000,44.889999,45.360001,43.389503,11209900
2019-05-14,45.910000,47.400002,45.820000,46.509998,44.489548,5962100
2019-05-15,45.689999,47.720001,45.549999,47.330002,45.273926,5612500
2019-05-16,47.740002,49.430000,47.730000,48.619999,46.507889,4826100
2019-05-17,47.389999,49.110001,47.369999,47.730000,45.656548,6038200
2019-05-20,46.820000,47.490002,46.349998,46.740002,44.709560,4861700
2019-05-21,47.700001,48.230000,47.549999,47.990002,45.905258,2976300
2019-05-22,47.470001,48.090000,47.330002,47.570000,45.503502,3591700
2019-05-23,46.349998,46.360001,45.040001,45.889999,43.896484,7805400
2019-05-24,46.590000,46.790001,45.750000,46.060001,44.059101,3730800
2019-05-28,46.250000,46.750000,44.799999,44.799999,42.853832,3667800
2019-05-29,44.189999,44.410000,43.150002,43.880001,41.973797,6781400
2019-05-30,44.279999,44.720001,43.660000,44.250000,42.327724,4629500
2019-05-31,42.880001,43.310001,42.430000,42.520000,40.672882,5222400
2019-06-03,42.450001,43.029999,41.419998,42.099998,40.271122,7024900
2019-06-04,43.279999,44.910000,43.049999,44.830002,42.882538,5976800
2019-06-05,45.720001,46.029999,44.730000,45.990002,43.992138,4596300
2019-06-06,46.180000,47.259998,45.810001,46.889999,44.853039,4726000
2019-06-07,47.439999,48.880001,47.349998,48.259998,46.163521,5322800
2019-06-10,49.150002,49.880001,48.880001,48.910000,46.785286,5061300
2019-06-11,49.959999,50.180000,48.520000,48.880001,46.756592,3699300
2019-06-12,48.750000,49.070000,48.349998,48.630001,46.517452,3016000
2019-06-13,49.150002,49.419998,48.750000,49.240002,47.100948,3005200
2019-06-14,49.029999,49.360001,48.599998,49.009998,46.880943,2055700
2019-06-17,49.160000,49.500000,48.980000,49.110001,46.976604,1840300
2019-06-18,50.110001,51.209999,49.900002,50.540001,48.344490,4199100
2019-06-19,50.700001,51.270000,50.130001,50.990002,48.774933,3775100
2019-06-20,52.529999,52.630001,51.259998,52.410000,50.133236,4128600
2019-06-21,52.180000,52.950001,52.020000,52.160000,49.894104,3595200
2019-06-24,52.250000,52.450001,51.880001,51.959999,49.702797,2137900
2019-06-25,51.680000,51.700001,50.049999,50.110001,48.204987,3304200
2019-06-26,50.650002,50.930000,49.910000,50.000000,48.099171,3243800
2019-06-27,50.400002,50.770000,50.200001,50.470001,48.551300,2230400
2019-06-28,51.040001,51.540001,50.750000,51.349998,49.397842,2845800
2019-07-01,53.189999,53.310001,51.950001,52.560001,50.561848,4302600
2019-07-02,52.599998,53.060001,52.099998,53.040001,51.023602,2114100
2019-07-03,53.419998,54.270000,53.340000,54.230000,52.168358,1488400
2019-07-05,53.529999,54.160000,52.750000,53.990002,51.937489,3417500
2019-07-08,53.270000,53.470001,52.849998,53.230000,51.206379,2254400
2019-07-09,52.480000,53.540001,52.450001,53.380001,51.350670,2006500
