Date,Close
2010-05-06,4.421667098999023
2010-05-07,4.202499866485596
2010-05-10,4.7683329582214355
2010-05-11,4.739167213439941
2010-05-12,4.945833206176758
2010-05-13,4.772500038146973
2010-05-14,4.506667137145996
2010-05-17,4.514999866485596
2010-05-18,4.331666946411133
2010-05-19,4.247499942779541
2010-05-20,3.7608330249786377
2010-05-21,3.9116671085357666
2010-05-24,3.7750000953674316
2010-05-25,3.7816669940948486
2010-05-26,3.7266669273376465
2010-05-27,4.099999904632568
2010-05-28,3.9649999141693115
2010-06-01,3.738332986831665
2010-06-02,4.031667232513428
2010-06-03,4.0858330726623535
2010-06-04,3.6691670417785645
2010-06-07,3.509166955947876
2010-06-08,3.608333110809326
2010-06-09,3.5566670894622803
2010-06-10,3.875833034515381
2010-06-11,3.930000066757202
2010-06-14,3.9216670989990234
2010-06-15,4.185832977294922
2010-06-16,4.179166793823242
2010-06-17,4.19083309173584
2010-06-18,4.202499866485596
2010-06-21,4.1533331871032715
2010-06-22,3.944166898727417
2010-06-23,3.9049999713897705
2010-06-24,3.709167003631592
2010-06-25,3.759999990463257
2010-06-28,3.7141671180725098
2010-06-29,3.368333101272583
2010-06-30,3.2583329677581787
2010-07-01,3.2291669845581055
2010-07-02,3.1766669750213623
2010-07-06,3.2233328819274902
2010-07-07,3.5333330631256104
2010-07-08,3.634166955947876
2010-07-09,3.7208330631256104
2010-07-12,3.7233328819274902
2010-07-13,3.9016671180725098
2010-07-14,3.896667003631592
2010-07-15,3.9049999713897705
2010-07-16,3.575000047683716
2010-07-19,3.641666889190674
2010-07-20,3.766666889190674
2010-07-21,3.618333101272583
2010-07-22,3.859999895095825
2010-07-23,3.9700000286102295
2010-07-26,4.100832939147949
2010-07-27,4.084167003631592
2010-07-28,4.002500057220459
2010-07-29,3.941667079925537
2010-07-30,3.950000047683716
2010-08-02,4.202499866485596
2010-08-03,4.1433329582214355
2010-08-04,4.232500076293945
2010-08-05,4.220832824707031
2010-08-06,4.168333053588867
2010-08-09,4.239167213439941
2010-08-10,4.155832767486572
2010-08-11,3.809999942779541
2010-08-12,3.745832920074463
2010-08-13,3.704166889190674
2010-08-16,3.7058329582214355
2010-08-17,3.8458330631256104
2010-08-18,3.873332977294922
2010-08-19,3.6741669178009033
2010-08-20,3.639167070388794
2010-08-23,3.5941669940948486
2010-08-24,3.435832977294922
2010-08-25,3.4716670513153076
2010-08-26,3.4041669368743896
2010-08-27,3.565000057220459
2010-08-30,3.4108328819274902
2010-08-31,3.427500009536743
2010-09-01,3.7141671180725098
2010-09-02,3.822499990463257
2010-09-03,3.9716670513153076
2010-09-07,3.8416669368743896
2010-09-08,3.9149999618530273
2010-09-09,3.9658329486846924
2010-09-10,4.02666711807251
2010-09-13,4.165832996368408
2010-09-14,4.159999847412109
2010-09-15,4.206666946411133
2010-09-16,4.203332901000977
2010-09-17,4.2083330154418945
2010-09-20,4.40166711807251
2010-09-21,4.375833034515381
2010-09-22,4.299167156219482
2010-09-23,4.195833206176758
2010-09-24,4.446667194366455
2010-09-27,4.400000095367432
2010-09-28,4.454999923706055
2010-09-29,4.425000190734863
2010-09-30,4.3958330154418945
2010-10-01,4.445833206176758
2010-10-04,4.345832824707031
2010-10-05,4.605000019073486
2010-10-06,4.595832824707031
2010-10-07,4.5808329582214355
2010-10-08,4.6616668701171875
2010-10-11,4.679999828338623
2010-10-12,4.7266669273376465
2010-10-13,4.828332901000977
2010-10-14,4.783332824707031
2010-10-15,4.804166793823242
2010-10-18,4.834167003631592
2010-10-19,4.670833110809326
2010-10-20,4.80916690826416
2010-10-21,4.8408331871032715
2010-10-22,4.875833034515381
2010-10-25,4.924167156219482
2010-10-26,4.922500133514404
2010-10-27,4.889999866485596
2010-10-28,4.894999980926514
2010-10-29,4.913332939147949
2010-11-01,4.913332939147949
2010-11-02,5.03000020980835
2010-11-03,5.094167232513428
2010-11-04,5.367499828338623
2010-11-05,5.443333148956299
2010-11-08,5.4191670417785645
2010-11-09,5.292500019073486
2010-11-10,5.363333225250244
2010-11-11,5.320000171661377
2010-11-12,5.113333225250244
2010-11-15,5.093332767486572
2010-11-16,4.8541669845581055
2010-11-17,4.875
2010-11-18,5.090000152587891
2010-11-19,5.133333206176758
2010-11-22,5.133333206176758
2010-11-23,4.90749979019165
2010-11-24,5.139166831970215
2010-11-26,4.9791669845581055
2010-11-29,5.006667137145996
2010-11-30,4.912499904632568
2010-12-01,5.2241668701171875
2010-12-02,5.428332805633545
2010-12-03,5.478332996368408
2010-12-06,5.4633331298828125
2010-12-07,5.470832824707031
2010-12-08,5.515832901000977
2010-12-09,5.575832843780518
2010-12-10,5.675000190734863
2010-12-13,5.681666851043701
2010-12-14,5.695833206176758
2010-12-15,5.618332862854004
2010-12-16,5.71416711807251
2010-12-17,5.751667022705078
2010-12-20,5.781667232513428
2010-12-21,5.897500038146973
2010-12-22,5.949999809265137
2010-12-23,5.925000190734863
2010-12-27,5.929999828338623
2010-12-28,5.945000171661377
2010-12-29,5.972499847412109
2010-12-30,5.950832843780518
2010-12-31,5.9583330154418945
2011-01-03,6.127500057220459
2011-01-04,6.097499847412109
2011-01-05,6.191667079925537
2011-01-06,6.159999847412109
2011-01-07,6.130000114440918
2011-01-10,6.114999771118164
2011-01-11,6.183332920074463
2011-01-12,6.355000019073486
2011-01-13,6.327499866485596
2011-01-14,6.444167137145996
2011-01-18,6.502500057220459
2011-01-19,6.293333053588867
2011-01-20,6.25333309173584
2011-01-21,6.2941670417785645
2011-01-24,6.4008331298828125
2011-01-25,6.40500020980835
2011-01-26,6.497499942779541
2011-01-27,6.551667213439941
2011-01-28,6.211667060852051
2011-01-31,6.34833288192749
2011-02-01,6.6458330154418945
2011-02-02,6.610833168029785
2011-02-03,6.6591668128967285
2011-02-04,6.7108330726623535
2011-02-07,6.847499847412109
2011-02-08,6.936666965484619
2011-02-09,6.896667003631592
2011-02-10,6.908332824707031
2011-02-11,7.0391669273376465
2011-02-14,7.09250020980835
2011-02-15,7.024167060852051
2011-02-16,7.155832767486572
2011-02-17,7.2266669273376465
2011-02-18,7.255833148956299
2011-02-22,6.806666851043701
2011-02-23,6.675833225250244
2011-02-24,6.659999847412109
2011-02-25,6.880000114440918
2011-02-28,7.012499809265137
2011-03-01,6.6591668128967285
2011-03-02,6.693333148956299
2011-03-03,7.0391669273376465
2011-03-04,6.8958330154418945
2011-03-07,6.719167232513428
2011-03-08,6.894999980926514
2011-03-09,6.864999771118164
2011-03-10,6.489167213439941
2011-03-11,6.610833168029785
2011-03-14,6.497499942779541
2011-03-15,6.2941670417785645
2011-03-16,5.9558329582214355
2011-03-17,6.152500152587891
2011-03-18,6.236667156219482
2011-03-21,6.5233330726623535
2011-03-22,6.453332901000977
2011-03-23,6.508333206176758
2011-03-24,6.700832843780518
2011-03-25,6.766666889190674
2011-03-28,6.71750020980835
2011-03-29,6.8541669845581055
2011-03-30,7.007500171661377
2011-03-31,6.987500190734863
2011-04-01,7.074999809265137
2011-04-04,7.095832824707031
2011-04-05,7.095832824707031
2011-04-06,7.15166711807251
2011-04-07,7.09499979019165
2011-04-08,7.010832786560059
2011-04-11,6.947500228881836
2011-04-12,6.7841668128967285
2011-04-13,6.7916669845581055
2011-04-14,6.80916690826416
2011-04-15,6.885832786560059
2011-04-18,6.647500038146973
2011-04-19,6.751667022705078
2011-04-20,7.055832862854004
2011-04-21,7.15749979019165
2011-04-25,7.142499923706055
2011-04-26,7.323332786560059
2011-04-27,7.4633331298828125
2011-04-28,7.53583288192749
2011-04-29,7.600832939147949
2011-05-02,7.554166793823242
2011-05-03,7.446667194366455
2011-05-04,7.293333053588867
2011-05-05,7.118332862854004
2011-05-06,7.203332901000977
2011-05-09,7.307499885559082
2011-05-10,7.501667022705078
2011-05-11,7.262499809265137
2011-05-12,7.364167213439941
2011-05-13,7.178332805633545
2011-05-16,7.0441670417785645
2011-05-17,7.024167060852051
2011-05-18,7.228332996368408
2011-05-19,7.265832901000977
2011-05-20,7.110000133514404
2011-05-23,6.845832824707031
2011-05-24,6.832499980926514
2011-05-25,6.906667232513428
2011-05-26,7.010000228881836
2011-05-27,7.097499847412109
2011-05-31,7.316667079925537
2011-06-01,6.827499866485596
2011-06-02,6.804999828338623
2011-06-03,6.5991668701171875
2011-06-06,6.375
2011-06-07,6.368332862854004
2011-06-08,6.280832767486572
2011-06-09,6.4116668701171875
2011-06-10,6.140832901000977
2011-06-13,6.146667003631592
2011-06-14,6.380833148956299
2011-06-15,6.050833225250244
2011-06-16,6.075832843780518
2011-06-17,6.125833034515381
2011-06-20,6.224999904632568
2011-06-21,6.486667156219482
2011-06-22,6.374166965484619
2011-06-23,6.324999809265137
2011-06-24,6.115832805633545
2011-06-27,6.260000228881836
2011-06-28,6.511666774749756
2011-06-29,6.685832977294922
2011-06-30,6.874166965484619
2011-07-01,7.1691670417785645
2011-07-05,7.159999847412109
2011-07-06,7.195833206176758
2011-07-07,7.427499771118164
2011-07-08,7.269999980926514
2011-07-11,6.865832805633545
2011-07-12,6.767499923706055
2011-07-13,6.8333330154418945
2011-07-14,6.690000057220459
2011-07-15,6.808332920074463
2011-07-18,6.618332862854004
2011-07-19,6.949999809265137
2011-07-20,6.933332920074463
2011-07-21,7.212500095367432
2011-07-22,7.238333225250244
2011-07-25,7.110000133514404
2011-07-26,7.027500152587891
2011-07-27,6.582499980926514
2011-07-28,6.507500171661377
2011-07-29,6.392499923706055
2011-08-01,6.303332805633545
2011-08-02,5.808332920074463
2011-08-03,5.904167175292969
2011-08-04,5.033332824707031
2011-08-05,4.9633331298828125
2011-08-08,3.984999895095825
2011-08-09,4.555832862854004
2011-08-10,3.944166898727417
2011-08-11,4.498332977294922
2011-08-12,4.593332767486572
2011-08-15,4.890832901000977
2011-08-16,4.752500057220459
2011-08-17,4.750833034515381
2011-08-18,4.124166965484619
2011-08-19,3.9141669273376465
2011-08-22,3.913332939147949
2011-08-23,4.304166793823242
2011-08-24,4.483333110809326
2011-08-25,4.269166946411133
2011-08-26,4.4791669845581055
2011-08-29,4.869999885559082
2011-08-30,4.905832767486572
2011-08-31,4.994166851043701
2011-09-01,4.823332786560059
2011-09-02,4.443333148956299
2011-09-06,4.347499847412109
2011-09-07,4.7083330154418945
2011-09-08,4.572500228881836
2011-09-09,4.210000038146973
2011-09-12,4.289999961853027
2011-09-13,4.414999961853027
2011-09-14,4.6041669845581055
2011-09-15,4.840000152587891
2011-09-16,4.9091668128967285
2011-09-19,4.764999866485596
2011-09-20,4.7316670417785645
2011-09-21,4.295000076293945
2011-09-22,3.879167079925537
2011-09-23,3.954166889190674
2011-09-26,4.22333288192749
2011-09-27,4.374166965484619
2011-09-28,4.0833330154418945
2011-09-29,4.176667213439941
2011-09-30,3.8641669750213623
2011-10-03,3.5108330249786377
2011-10-04,3.751667022705078
2011-10-05,3.9666669368743896
2011-10-06,4.195833206176758
2011-10-07,4.087500095367432
2011-10-10,4.505000114440918
2011-10-11,4.519999980926514
2011-10-12,4.6458330154418945
2011-10-13,4.623332977294922
2011-10-14,4.860833168029785
2011-10-17,4.566667079925537
2011-10-18,4.850832939147949
2011-10-19,4.65749979019165
2011-10-20,4.733333110809326
2011-10-21,4.991666793823242
2011-10-24,5.220832824707031
2011-10-25,4.909999847412109
2011-10-26,5.052499771118164
2011-10-27,5.579166889190674
2011-10-28,5.576666831970215
2011-10-31,5.168333053588867
2011-11-01,4.749166965484619
2011-11-02,4.972499847412109
2011-11-03,5.247499942779541
2011-11-04,5.172500133514404
2011-11-07,5.25
2011-11-08,5.449166774749756
2011-11-09,4.840000152587891
2011-11-10,4.953332901000977
2011-11-11,5.240832805633545
2011-11-14,5.109167098999023
2011-11-15,5.182499885559082
2011-11-16,4.939167022705078
2011-11-17,4.693333148956299
2011-11-18,4.672500133514404
2011-11-21,4.417500019073486
2011-11-22,4.360833168029785
2011-11-23,4.06583309173584
2011-11-25,4.042500019073486
2011-11-28,4.3933329582214355
2011-11-29,4.425833225250244
2011-11-30,4.978332996368408
2011-12-01,4.977499961853027
2011-12-02,4.974999904632568
2011-12-05,5.125833034515381
2011-12-06,5.130833148956299
2011-12-07,5.170833110809326
2011-12-08,4.835000038146973
2011-12-09,5.078332901000977
2011-12-12,4.8516669273376465
2011-12-13,4.699166774749756
2011-12-14,4.538332939147949
2011-12-15,4.59833288192749
2011-12-16,4.622499942779541
2011-12-19,4.470832824707031
2011-12-20,4.87166690826416
2011-12-21,4.9091668128967285
2011-12-22,5.050000190734863
2011-12-23,5.165832996368408
2011-12-27,5.175833225250244
2011-12-28,4.987500190734863
2011-12-29,5.125833034515381
2011-12-30,5.070000171661377
2012-01-03,5.295000076293945
2012-01-04,5.304999828338623
2012-01-05,5.366666793823242
2012-01-06,5.329999923706055
2012-01-09,5.359167098999023
2012-01-10,5.514999866485596
2012-01-11,5.538332939147949
2012-01-12,5.570000171661377
2012-01-13,5.499166965484619
2012-01-17,5.5391669273376465
2012-01-18,5.732500076293945
2012-01-19,5.828332901000977
2012-01-20,5.8333330154418945
2012-01-23,5.844167232513428
2012-01-24,5.83916711807251
2012-01-25,5.99666690826416
2012-01-26,5.894999980926514
2012-01-27,5.8983330726623535
2012-01-30,5.8408331871032715
2012-01-31,5.823332786560059
2012-02-01,5.99666690826416
2012-02-02,6.0341668128967285
2012-02-03,6.2916669845581055
2012-02-06,6.281667232513428
2012-02-07,6.329999923706055
2012-02-08,6.373332977294922
2012-02-09,6.404167175292969
2012-02-10,6.263332843780518
2012-02-13,6.392499923706055
2012-02-14,6.37833309173584
2012-02-15,6.287499904632568
2012-02-16,6.504167079925537
2012-02-17,6.539999961853027
2012-02-21,6.545833110809326
2012-02-22,6.477499961853027
2012-02-23,6.578332901000977
2012-02-24,6.614999771118164
2012-02-27,6.644166946411133
2012-02-28,6.697500228881836
2012-02-29,6.5808329582214355
2012-03-01,6.716667175292969
2012-03-02,6.654167175292969
2012-03-05,6.565000057220459
2012-03-06,6.254167079925537
2012-03-07,6.396667003631592
2012-03-08,6.59250020980835
2012-03-09,6.679166793823242
2012-03-12,6.662499904632568
2012-03-13,7.034999847412109
2012-03-14,7.00333309173584
2012-03-15,7.114999771118164
2012-03-16,7.16083288192749
2012-03-19,7.234167098999023
2012-03-20,7.15749979019165
2012-03-21,7.131667137145996
2012-03-22,6.96750020980835
2012-03-23,7.039999961853027
2012-03-26,7.325832843780518
2012-03-27,7.261666774749756
2012-03-28,7.149167060852051
2012-03-29,7.120832920074463
2012-03-30,7.181666851043701
2012-04-02,7.3516669273376465
2012-04-03,7.28583288192749
2012-04-04,7.057499885559082
2012-04-05,7.030832767486572
2012-04-09,6.795000076293945
2012-04-10,6.438333034515381
2012-04-11,6.586667060852051
2012-04-12,6.868332862854004
2012-04-13,6.629167079925537
2012-04-16,6.6016669273376465
2012-04-17,6.897500038146973
2012-04-18,6.832499980926514
2012-04-19,6.71750020980835
2012-04-20,6.737500190734863
2012-04-23,6.564167022705078
2012-04-24,6.635000228881836
2012-04-25,6.920000076293945
2012-04-26,7.058332920074463
2012-04-27,7.100832939147949
2012-04-30,7.006667137145996
2012-05-01,7.139999866485596
2012-05-02,7.091667175292969
2012-05-03,6.9141669273376465
2012-05-04,6.577499866485596
2012-05-07,6.593332767486572
2012-05-08,6.509167194366455
2012-05-09,6.396667003631592
2012-05-10,6.435832977294922
2012-05-11,6.374166965484619
2012-05-14,6.175833225250244
2012-05-15,6.064167022705078
2012-05-16,5.992499828338623
2012-05-17,5.695833206176758
2012-05-18,5.53583288192749
2012-05-21,5.8358330726623535
2012-05-22,5.862500190734863
2012-05-23,5.885000228881836
2012-05-24,5.9166669845581055
2012-05-25,5.857500076293945
2012-05-29,6.070833206176758
2012-05-30,5.803332805633545
2012-05-31,5.762499809265137
2012-06-01,5.322500228881836
2012-06-04,5.292500019073486
2012-06-05,5.417500019073486
2012-06-06,5.78583288192749
2012-06-07,5.7841668128967285
2012-06-08,5.920833110809326
2012-06-11,5.689167022705078
2012-06-12,5.879167079925537
2012-06-13,5.750833034515381
2012-06-14,5.925833225250244
2012-06-15,6.087500095367432
2012-06-18,6.155832767486572
2012-06-19,6.332499980926514
2012-06-20,6.304999828338623
2012-06-21,5.882500171661377
2012-06-22,5.99666690826416
2012-06-25,5.706666946411133
2012-06-26,5.802499771118164
2012-06-27,5.957499980926514
2012-06-28,5.908332824707031
2012-06-29,6.347499847412109
2012-07-02,6.396667003631592
2012-07-03,6.5283331871032715
2012-07-05,6.439167022705078
2012-07-06,6.264999866485596
2012-07-09,6.237500190734863
2012-07-10,6.072500228881836
2012-07-11,6.073332786560059
2012-07-12,5.991666793823242
2012-07-13,6.2758331298828125
2012-07-16,6.238333225250244
2012-07-17,6.363333225250244
2012-07-18,6.50333309173584
2012-07-19,6.560832977294922
2012-07-20,6.375
